Datetime,station_id,traffic,Unnamed: 0,longitude,latitude,route
2022-01-13 08:00:00,615,2883.0,0,-112.24906464,40.70954336,80
2022-01-13 09:00:00,615,2451.0,0,-112.24906464,40.70954336,80
2022-01-13 10:00:00,615,2161.0,0,-112.24906464,40.70954336,80
2022-01-13 11:00:00,615,2174.0,0,-112.24906464,40.70954336,80
2022-01-13 12:00:00,615,2357.0,0,-112.24906464,40.70954336,80
2022-01-13 13:00:00,615,2459.0,0,-112.24906464,40.70954336,80
2022-01-13 14:00:00,615,2842.0,0,-112.24906464,40.70954336,80
2022-01-13 15:00:00,615,3711.0,0,-112.24906464,40.70954336,80
2022-01-13 16:00:00,615,4349.0,0,-112.24906464,40.70954336,80
2022-01-13 17:00:00,615,4355.0,0,-112.24906464,40.70954336,80
2022-01-13 18:00:00,615,2946.0,0,-112.24906464,40.70954336,80
2022-01-13 19:00:00,615,1787.0,0,-112.24906464,40.70954336,80
2022-01-13 20:00:00,615,1327.0,0,-112.24906464,40.70954336,80
2022-01-13 21:00:00,615,1068.0,0,-112.24906464,40.70954336,80
2022-01-13 22:00:00,615,799.0,0,-112.24906464,40.70954336,80
2022-01-13 23:00:00,615,520.0,0,-112.24906464,40.70954336,80
2022-01-14 00:00:00,615,316.0,0,-112.24906464,40.70954336,80
2022-01-14 01:00:00,615,306.0,0,-112.24906464,40.70954336,80
2022-01-14 02:00:00,615,302.0,0,-112.24906464,40.70954336,80
2022-01-14 03:00:00,615,403.0,0,-112.24906464,40.70954336,80
2022-01-14 04:00:00,615,781.0,0,-112.24906464,40.70954336,80
2022-01-14 05:00:00,615,1635.0,0,-112.24906464,40.70954336,80
2022-01-14 06:00:00,615,2860.0,0,-112.24906464,40.70954336,80
2022-01-14 07:00:00,615,3308.0,0,-112.24906464,40.70954336,80
2022-01-14 08:00:00,615,2553.0,0,-112.24906464,40.70954336,80
2022-01-14 09:00:00,615,2326.0,0,-112.24906464,40.70954336,80
2022-01-14 10:00:00,615,2391.0,0,-112.24906464,40.70954336,80
2022-01-14 11:00:00,615,2431.0,0,-112.24906464,40.70954336,80
2022-01-14 12:00:00,615,2819.0,0,-112.24906464,40.70954336,80
2022-01-14 13:00:00,615,2992.0,0,-112.24906464,40.70954336,80
2022-01-14 14:00:00,615,3404.0,0,-112.24906464,40.70954336,80
2022-01-14 15:00:00,615,4114.0,0,-112.24906464,40.70954336,80
2022-01-14 16:00:00,615,4296.0,0,-112.24906464,40.70954336,80
2022-01-14 17:00:00,615,4209.0,0,-112.24906464,40.70954336,80
2022-01-14 18:00:00,615,3379.0,0,-112.24906464,40.70954336,80
2022-01-14 19:00:00,615,2184.0,0,-112.24906464,40.70954336,80
2022-01-14 20:00:00,615,1637.0,0,-112.24906464,40.70954336,80
2022-01-14 21:00:00,615,1428.0,0,-112.24906464,40.70954336,80
2022-01-14 22:00:00,615,1039.0,0,-112.24906464,40.70954336,80
2022-01-14 23:00:00,615,729.0,0,-112.24906464,40.70954336,80
2022-01-15 00:00:00,615,503.0,0,-112.24906464,40.70954336,80
2022-01-15 01:00:00,615,386.0,0,-112.24906464,40.70954336,80
2022-01-15 02:00:00,615,266.0,0,-112.24906464,40.70954336,80
2022-01-15 03:00:00,615,322.0,0,-112.24906464,40.70954336,80
2022-01-15 04:00:00,615,514.0,0,-112.24906464,40.70954336,80
2022-01-15 05:00:00,615,682.0,0,-112.24906464,40.70954336,80
2022-01-15 06:00:00,615,985.0,0,-112.24906464,40.70954336,80
2022-01-15 07:00:00,615,1224.0,0,-112.24906464,40.70954336,80
2022-01-15 08:00:00,615,1562.0,0,-112.24906464,40.70954336,80
2022-01-15 09:00:00,615,1984.0,0,-112.24906464,40.70954336,80
2022-01-15 10:00:00,615,2452.0,0,-112.24906464,40.70954336,80
2022-01-15 11:00:00,615,2854.0,0,-112.24906464,40.70954336,80
2022-01-15 12:00:00,615,3078.0,0,-112.24906464,40.70954336,80
2022-01-15 13:00:00,615,3192.0,0,-112.24906464,40.70954336,80
2022-01-15 14:00:00,615,3355.0,0,-112.24906464,40.70954336,80
2022-01-15 15:00:00,615,3403.0,0,-112.24906464,40.70954336,80
2022-01-15 16:00:00,615,3373.0,0,-112.24906464,40.70954336,80
2022-01-15 17:00:00,615,3211.0,0,-112.24906464,40.70954336,80
2022-01-15 18:00:00,615,2711.0,0,-112.24906464,40.70954336,80
2022-01-15 19:00:00,615,2085.0,0,-112.24906464,40.70954336,80
2022-01-15 20:00:00,615,1754.0,0,-112.24906464,40.70954336,80
2022-01-15 21:00:00,615,1428.0,0,-112.24906464,40.70954336,80
2022-01-15 22:00:00,615,1122.0,0,-112.24906464,40.70954336,80
2022-01-15 23:00:00,615,838.0,0,-112.24906464,40.70954336,80
2022-01-16 00:00:00,615,540.0,0,-112.24906464,40.70954336,80
2022-01-16 01:00:00,615,363.0,0,-112.24906464,40.70954336,80
2022-01-16 02:00:00,615,312.0,0,-112.24906464,40.70954336,80
2022-01-16 03:00:00,615,310.0,0,-112.24906464,40.70954336,80
2022-01-16 04:00:00,615,427.0,0,-112.24906464,40.70954336,80
2022-01-16 05:00:00,615,522.0,0,-112.24906464,40.70954336,80
2022-01-16 06:00:00,615,619.0,0,-112.24906464,40.70954336,80
2022-01-16 07:00:00,615,683.0,0,-112.24906464,40.70954336,80
2022-01-16 08:00:00,615,946.0,0,-112.24906464,40.70954336,80
2022-01-16 09:00:00,615,1217.0,0,-112.24906464,40.70954336,80
2022-01-16 10:00:00,615,1564.0,0,-112.24906464,40.70954336,80
2022-01-16 11:00:00,615,2055.0,0,-112.24906464,40.70954336,80
2022-01-16 12:00:00,615,2384.0,0,-112.24906464,40.70954336,80
2022-01-16 13:00:00,615,2481.0,0,-112.24906464,40.70954336,80
2022-01-16 14:00:00,615,2659.0,0,-112.24906464,40.70954336,80
2022-01-16 15:00:00,615,2670.0,0,-112.24906464,40.70954336,80
2022-01-16 16:00:00,615,2591.0,0,-112.24906464,40.70954336,80
